window_start,window_minutes,variant,direction,fired_at,seconds_after_open,open_price,close_price,outcome,won
2026-08-28T05:20:00+00:00,5,K5,UP,2026-08-28T05:20:01.459510+00:00,2,79630.01,79636.89,UP,1
2026-08-28T05:25:00+00:00,5,K5,UP,2026-08-28T05:25:01.482026+00:00,2,79636.9,79731.5,UP,1
2026-08-28T05:30:00+00:00,15,K8,UP,2026-08-28T05:30:01.543644+00:00,2,79731.49,79806.23,UP,1
2026-08-28T05:30:00+00:00,15,K5,UP,2026-08-28T05:30:01.543644+00:00,2,79731.49,79806.23,UP,1
2026-08-28T05:45:00+00:00,15,K5,UP,2026-08-28T05:45:01.494895+00:00,2,79806.23,79686.0,DOWN,0
2026-08-28T05:55:00+00:00,5,K10,DOWN,2026-08-28T05:56:01.868365+00:00,62,79800.66,79686.0,DOWN,1
2026-08-28T05:55:00+00:00,5,K11,DOWN,2026-08-28T05:56:43.119629+00:00,104,79800.66,79686.0,DOWN,1
2026-08-28T06:00:00+00:00,5,K10,UP,2026-08-28T06:01:04.180535+00:00,65,79686.0,79836.14,UP,1
2026-08-28T06:00:00+00:00,5,K11,UP,2026-08-28T06:01:46.567368+00:00,107,79686.0,79836.14,UP,1
2026-08-28T06:00:00+00:00,5,K9,UP,2026-08-28T06:00:01.670646+00:00,2,79686.0,79836.14,UP,1
2026-08-28T06:00:00+00:00,5,K4,UP,2026-08-28T06:00:01.670646+00:00,2,79686.0,79836.14,UP,1
2026-08-28T06:00:00+00:00,15,K10,UP,2026-08-28T06:03:07.905922+00:00,188,79686.0,79903.26,UP,1
2026-08-28T06:00:00+00:00,15,K11,UP,2026-08-28T06:05:01.514904+00:00,302,79686.0,79903.26,UP,1
2026-08-28T06:00:00+00:00,15,K8,UP,2026-08-28T06:00:01.670646+00:00,2,79686.0,79903.26,UP,1
2026-08-28T06:00:00+00:00,15,K5,UP,2026-08-28T06:00:01.670646+00:00,2,79686.0,79903.26,UP,1
2026-08-28T06:05:00+00:00,5,K9,DOWN,2026-08-28T06:05:01.514904+00:00,2,79836.15,79885.12,UP,0
2026-08-28T06:05:00+00:00,5,K4,DOWN,2026-08-28T06:05:01.514904+00:00,2,79836.15,79885.12,UP,0
2026-08-28T06:05:00+00:00,5,K5,DOWN,2026-08-28T06:05:01.514904+00:00,2,79836.15,79885.12,UP,0
2026-08-28T06:10:00+00:00,5,K2,DOWN,2026-08-28T06:10:01.485958+00:00,2,79885.13,79903.26,UP,0
2026-08-28T06:10:00+00:00,5,K8,DOWN,2026-08-28T06:10:01.485958+00:00,2,79885.13,79903.26,UP,0
2026-08-28T06:10:00+00:00,5,K5,DOWN,2026-08-28T06:10:01.485958+00:00,2,79885.13,79903.26,UP,0
2026-08-28T06:15:00+00:00,5,K2,DOWN,2026-08-28T06:15:01.530669+00:00,2,79903.26,79861.85,DOWN,1
2026-08-28T06:15:00+00:00,5,K8,DOWN,2026-08-28T06:15:01.530669+00:00,2,79903.26,79861.85,DOWN,1
2026-08-28T06:15:00+00:00,5,K5,DOWN,2026-08-28T06:15:01.530669+00:00,2,79903.26,79861.85,DOWN,1
2026-08-28T06:15:00+00:00,15,K9,DOWN,2026-08-28T06:15:01.530669+00:00,2,79903.26,79827.15,DOWN,1
2026-08-28T06:15:00+00:00,15,K4,DOWN,2026-08-28T06:15:01.530669+00:00,2,79903.26,79827.15,DOWN,1
2026-08-28T06:15:00+00:00,15,K5,UP,2026-08-28T06:15:01.530669+00:00,2,79903.26,79827.15,DOWN,0
2026-08-28T06:20:00+00:00,5,K5,DOWN,2026-08-28T06:20:01.648756+00:00,2,79861.86,79844.78,DOWN,1
2026-08-28T06:25:00+00:00,5,K5,DOWN,2026-08-28T06:25:01.649970+00:00,2,79844.79,79827.15,DOWN,1
2026-08-28T06:30:00+00:00,15,K5,UP,2026-08-28T06:30:01.693989+00:00,2,79827.14,79861.98,UP,1
2026-08-28T06:40:00+00:00,5,K10,DOWN,2026-08-28T06:41:03.034003+00:00,64,79859.37,79861.98,UP,0
2026-08-28T06:40:00+00:00,5,K5,DOWN,2026-08-28T06:40:01.458072+00:00,2,79859.37,79861.98,UP,0
2026-08-28T06:45:00+00:00,5,K5,DOWN,2026-08-28T06:45:01.535038+00:00,2,79861.99,79960.0,UP,0
2026-08-28T06:50:00+00:00,5,K2,DOWN,2026-08-28T06:50:01.511979+00:00,2,79960.0,79957.04,DOWN,1
2026-08-28T06:50:00+00:00,5,K8,DOWN,2026-08-28T06:50:01.511979+00:00,2,79960.0,79957.04,DOWN,1
2026-08-28T06:50:00+00:00,5,K5,DOWN,2026-08-28T06:50:01.511979+00:00,2,79960.0,79957.04,DOWN,1
2026-08-28T06:55:00+00:00,5,K2,DOWN,2026-08-28T06:55:01.459607+00:00,2,79957.04,79904.21,DOWN,1
2026-08-28T06:55:00+00:00,5,K8,DOWN,2026-08-28T06:55:01.459607+00:00,2,79957.04,79904.21,DOWN,1
2026-08-28T06:55:00+00:00,5,K5,DOWN,2026-08-28T06:55:01.459607+00:00,2,79957.04,79904.21,DOWN,1
2026-08-28T07:00:00+00:00,15,K11,DOWN,2026-08-28T07:05:01.544158+00:00,302,79904.21,79687.62,DOWN,1
2026-08-28T07:05:00+00:00,5,K9,UP,2026-08-28T07:05:01.544158+00:00,2,79770.25,79690.19,DOWN,0
2026-08-28T07:05:00+00:00,5,K4,UP,2026-08-28T07:05:01.544158+00:00,2,79770.25,79690.19,DOWN,0
2026-08-28T07:10:00+00:00,5,K2,UP,2026-08-28T07:10:01.517028+00:00,2,79690.18,79687.62,DOWN,0
2026-08-28T07:10:00+00:00,5,K7,UP,2026-08-28T07:10:01.517028+00:00,2,79690.18,79687.62,DOWN,0
2026-08-28T07:10:00+00:00,5,K4,UP,2026-08-28T07:10:01.517028+00:00,2,79690.18,79687.62,DOWN,0
2026-08-28T07:10:00+00:00,5,K5,UP,2026-08-28T07:10:01.517028+00:00,2,79690.18,79687.62,DOWN,0
2026-08-28T07:15:00+00:00,5,K2,UP,2026-08-28T07:15:01.595808+00:00,2,79687.62,79720.87,UP,1
2026-08-28T07:15:00+00:00,5,K10,UP,2026-08-28T07:16:04.298677+00:00,65,79687.62,79720.87,UP,1
2026-08-28T07:15:00+00:00,5,K5,UP,2026-08-28T07:15:01.595808+00:00,2,79687.62,79720.87,UP,1
2026-08-28T07:15:00+00:00,15,K9,UP,2026-08-28T07:15:01.595808+00:00,2,79687.62,79805.27,UP,1
2026-08-28T07:15:00+00:00,15,K4,UP,2026-08-28T07:15:01.595808+00:00,2,79687.62,79805.27,UP,1
2026-08-28T07:15:00+00:00,15,K5,UP,2026-08-28T07:15:01.595808+00:00,2,79687.62,79805.27,UP,1
2026-08-28T07:25:00+00:00,5,K5,UP,2026-08-28T07:25:01.469185+00:00,2,79705.37,79805.27,UP,1
2026-08-28T07:40:00+00:00,5,K2,UP,2026-08-28T07:40:01.640273+00:00,2,79677.35,79578.15,DOWN,0
2026-08-28T07:40:00+00:00,5,K8,UP,2026-08-28T07:40:01.640273+00:00,2,79677.35,79578.15,DOWN,0
2026-08-28T07:40:00+00:00,5,K5,UP,2026-08-28T07:40:01.640273+00:00,2,79677.35,79578.15,DOWN,0
2026-08-28T07:45:00+00:00,5,K2,UP,2026-08-28T07:45:01.880324+00:00,2,79578.15,79667.92,UP,1
2026-08-28T07:45:00+00:00,5,K7,UP,2026-08-28T07:45:01.880324+00:00,2,79578.15,79667.92,UP,1
2026-08-28T07:45:00+00:00,5,K4,UP,2026-08-28T07:45:01.880324+00:00,2,79578.15,79667.92,UP,1
2026-08-28T07:45:00+00:00,5,K8,UP,2026-08-28T07:45:01.880324+00:00,2,79578.15,79667.92,UP,1
2026-08-28T07:45:00+00:00,5,K5,UP,2026-08-28T07:45:01.880324+00:00,2,79578.15,79667.92,UP,1
2026-08-28T07:45:00+00:00,15,K2,UP,2026-08-28T07:45:01.880324+00:00,2,79578.15,79660.0,UP,1
2026-08-28T07:45:00+00:00,15,K7,UP,2026-08-28T07:45:01.880324+00:00,2,79578.15,79660.0,UP,1
2026-08-28T07:45:00+00:00,15,K1,UP,2026-08-28T07:45:01.880324+00:00,2,79578.15,79660.0,UP,1
2026-08-28T07:45:00+00:00,15,K9,UP,2026-08-28T07:45:01.880324+00:00,2,79578.15,79660.0,UP,1
2026-08-28T07:45:00+00:00,15,K4,UP,2026-08-28T07:45:01.880324+00:00,2,79578.15,79660.0,UP,1
2026-08-28T07:45:00+00:00,15,K3,UP,2026-08-28T07:45:01.880324+00:00,2,79578.15,79660.0,UP,1
2026-08-28T07:45:00+00:00,15,K8,UP,2026-08-28T07:45:01.880324+00:00,2,79578.15,79660.0,UP,1
2026-08-28T07:45:00+00:00,15,K5,UP,2026-08-28T07:45:01.880324+00:00,2,79578.15,79660.0,UP,1
2026-08-28T07:55:00+00:00,5,K5,UP,2026-08-28T07:55:01.439265+00:00,2,79618.36,79660.0,UP,1
2026-08-28T08:45:00+00:00,5,K10,DOWN,2026-08-28T08:46:01.947375+00:00,62,79716.48,79508.02,DOWN,1
2026-08-28T08:45:00+00:00,5,K11,DOWN,2026-08-28T08:46:43.153486+00:00,104,79716.48,79508.02,DOWN,1
2026-08-28T08:45:00+00:00,15,K10,DOWN,2026-08-28T08:48:04.901612+00:00,185,79716.48,79516.78,DOWN,1
2026-08-28T08:45:00+00:00,15,K11,DOWN,2026-08-28T08:50:01.470734+00:00,302,79716.48,79516.78,DOWN,1
2026-08-28T08:50:00+00:00,5,K2,UP,2026-08-28T08:50:01.470734+00:00,2,79508.02,79595.0,UP,1
2026-08-28T08:50:00+00:00,5,K7,UP,2026-08-28T08:50:01.470734+00:00,2,79508.02,79595.0,UP,1
2026-08-28T08:50:00+00:00,5,K1,UP,2026-08-28T08:50:01.470734+00:00,2,79508.02,79595.0,UP,1
2026-08-28T08:50:00+00:00,5,K9,UP,2026-08-28T08:50:01.470734+00:00,2,79508.02,79595.0,UP,1
2026-08-28T08:50:00+00:00,5,K4,UP,2026-08-28T08:50:01.470734+00:00,2,79508.02,79595.0,UP,1
2026-08-28T08:50:00+00:00,5,K3,UP,2026-08-28T08:50:01.470734+00:00,2,79508.02,79595.0,UP,1
2026-08-28T08:50:00+00:00,5,K8,UP,2026-08-28T08:50:01.470734+00:00,2,79508.02,79595.0,UP,1
2026-08-28T08:50:00+00:00,5,K5,UP,2026-08-28T08:50:01.470734+00:00,2,79508.02,79595.0,UP,1
2026-08-28T08:55:00+00:00,5,K10,DOWN,2026-08-28T08:56:01.889049+00:00,62,79594.99,79516.78,DOWN,1
2026-08-28T08:55:00+00:00,5,K11,DOWN,2026-08-28T08:56:43.070827+00:00,104,79594.99,79516.78,DOWN,1
2026-08-28T09:00:00+00:00,5,K2,UP,2026-08-28T09:00:01.600773+00:00,2,79516.77,79301.8,DOWN,0
2026-08-28T09:00:00+00:00,5,K11,DOWN,2026-08-28T09:01:45.620359+00:00,106,79516.77,79301.8,DOWN,1
2026-08-28T09:00:00+00:00,5,K5,UP,2026-08-28T09:00:01.600773+00:00,2,79516.77,79301.8,DOWN,0
2026-08-28T09:00:00+00:00,15,K2,UP,2026-08-28T09:00:01.600773+00:00,2,79516.77,79382.86,DOWN,0
2026-08-28T09:00:00+00:00,15,K7,UP,2026-08-28T09:00:01.600773+00:00,2,79516.77,79382.86,DOWN,0
2026-08-28T09:00:00+00:00,15,K1,UP,2026-08-28T09:00:01.600773+00:00,2,79516.77,79382.86,DOWN,0
2026-08-28T09:00:00+00:00,15,K10,DOWN,2026-08-28T09:03:07.005731+00:00,188,79516.77,79382.86,DOWN,1
2026-08-28T09:00:00+00:00,15,K11,DOWN,2026-08-28T09:05:01.653884+00:00,302,79516.77,79382.86,DOWN,1
2026-08-28T09:00:00+00:00,15,K9,UP,2026-08-28T09:00:01.600773+00:00,2,79516.77,79382.86,DOWN,0
2026-08-28T09:00:00+00:00,15,K4,UP,2026-08-28T09:00:01.600773+00:00,2,79516.77,79382.86,DOWN,0
2026-08-28T09:00:00+00:00,15,K3,UP,2026-08-28T09:00:01.600773+00:00,2,79516.77,79382.86,DOWN,0
2026-08-28T09:00:00+00:00,15,K8,UP,2026-08-28T09:00:01.600773+00:00,2,79516.77,79382.86,DOWN,0
2026-08-28T09:00:00+00:00,15,K5,UP,2026-08-28T09:00:01.600773+00:00,2,79516.77,79382.86,DOWN,0
2026-08-28T09:05:00+00:00,5,K2,UP,2026-08-28T09:05:01.653884+00:00,2,79301.81,79410.0,UP,1
2026-08-28T09:05:00+00:00,5,K7,UP,2026-08-28T09:05:01.653884+00:00,2,79301.81,79410.0,UP,1
2026-08-28T09:05:00+00:00,5,K1,UP,2026-08-28T09:05:01.653884+00:00,2,79301.81,79410.0,UP,1
2026-08-28T09:05:00+00:00,5,K10,UP,2026-08-28T09:06:13.742730+00:00,74,79301.81,79410.0,UP,1
2026-08-28T09:05:00+00:00,5,K11,UP,2026-08-28T09:06:55.118192+00:00,116,79301.81,79410.0,UP,1
2026-08-28T09:05:00+00:00,5,K9,UP,2026-08-28T09:05:01.653884+00:00,2,79301.81,79410.0,UP,1
2026-08-28T09:05:00+00:00,5,K4,UP,2026-08-28T09:05:01.653884+00:00,2,79301.81,79410.0,UP,1
2026-08-28T09:05:00+00:00,5,K3,UP,2026-08-28T09:05:01.653884+00:00,2,79301.81,79410.0,UP,1
2026-08-28T09:05:00+00:00,5,K8,UP,2026-08-28T09:05:01.653884+00:00,2,79301.81,79410.0,UP,1
2026-08-28T09:05:00+00:00,5,K5,UP,2026-08-28T09:05:01.653884+00:00,2,79301.81,79410.0,UP,1
2026-08-28T09:10:00+00:00,5,K2,UP,2026-08-28T09:10:01.674260+00:00,2,79409.43,79382.86,DOWN,0
2026-08-28T09:15:00+00:00,5,K2,UP,2026-08-28T09:15:01.512824+00:00,2,79382.86,79432.17,UP,1
2026-08-28T09:15:00+00:00,15,K2,UP,2026-08-28T09:15:01.512824+00:00,2,79382.86,79377.34,DOWN,0
2026-08-28T09:15:00+00:00,15,K7,UP,2026-08-28T09:15:01.512824+00:00,2,79382.86,79377.34,DOWN,0
2026-08-28T09:15:00+00:00,15,K4,UP,2026-08-28T09:15:01.512824+00:00,2,79382.86,79377.34,DOWN,0
2026-08-28T09:15:00+00:00,15,K5,UP,2026-08-28T09:15:01.512824+00:00,2,79382.86,79377.34,DOWN,0
2026-08-28T09:30:00+00:00,15,K2,UP,2026-08-28T09:30:01.711491+00:00,2,79377.34,79277.82,DOWN,0
2026-08-28T09:30:00+00:00,15,K7,UP,2026-08-28T09:30:01.711491+00:00,2,79377.34,79277.82,DOWN,0
2026-08-28T09:30:00+00:00,15,K4,UP,2026-08-28T09:30:01.711491+00:00,2,79377.34,79277.82,DOWN,0
2026-08-28T09:30:00+00:00,15,K5,UP,2026-08-28T09:30:01.711491+00:00,2,79377.34,79277.82,DOWN,0
2026-08-28T09:45:00+00:00,5,K10,UP,2026-08-28T09:46:04.094711+00:00,65,79277.81,79273.79,DOWN,0
2026-08-28T09:45:00+00:00,5,K9,UP,2026-08-28T09:45:01.600785+00:00,2,79277.81,79273.79,DOWN,0
2026-08-28T09:45:00+00:00,5,K4,UP,2026-08-28T09:45:01.600785+00:00,2,79277.81,79273.79,DOWN,0
2026-08-28T09:45:00+00:00,5,K8,UP,2026-08-28T09:45:01.600785+00:00,2,79277.81,79273.79,DOWN,0
2026-08-28T09:45:00+00:00,5,K5,UP,2026-08-28T09:45:01.600785+00:00,2,79277.81,79273.79,DOWN,0
2026-08-28T09:45:00+00:00,15,K2,UP,2026-08-28T09:45:01.600785+00:00,2,79277.81,79285.19,UP,1
2026-08-28T09:45:00+00:00,15,K7,UP,2026-08-28T09:45:01.600785+00:00,2,79277.81,79285.19,UP,1
2026-08-28T09:45:00+00:00,15,K4,UP,2026-08-28T09:45:01.600785+00:00,2,79277.81,79285.19,UP,1
2026-08-28T09:45:00+00:00,15,K8,UP,2026-08-28T09:45:01.600785+00:00,2,79277.81,79285.19,UP,1
2026-08-28T09:45:00+00:00,15,K5,UP,2026-08-28T09:45:01.600785+00:00,2,79277.81,79285.19,UP,1
2026-08-28T09:50:00+00:00,5,K8,UP,2026-08-28T09:50:01.589409+00:00,2,79273.78,79316.0,UP,1
2026-08-28T09:50:00+00:00,5,K5,UP,2026-08-28T09:50:01.589409+00:00,2,79273.78,79316.0,UP,1
2026-08-28T09:55:00+00:00,5,K8,UP,2026-08-28T09:55:01.432315+00:00,2,79316.01,79285.19,DOWN,0
2026-08-28T09:55:00+00:00,5,K5,UP,2026-08-28T09:55:01.432315+00:00,2,79316.01,79285.19,DOWN,0
2026-08-28T10:00:00+00:00,5,K8,UP,2026-08-28T10:00:01.534713+00:00,2,79285.19,79186.36,DOWN,0
2026-08-28T10:00:00+00:00,5,K5,UP,2026-08-28T10:00:01.534713+00:00,2,79285.19,79186.36,DOWN,0
2026-08-28T10:00:00+00:00,15,K2,UP,2026-08-28T10:00:01.534713+00:00,2,79285.19,79220.48,DOWN,0
2026-08-28T10:00:00+00:00,15,K8,UP,2026-08-28T10:00:01.534713+00:00,2,79285.19,79220.48,DOWN,0
2026-08-28T10:00:00+00:00,15,K5,UP,2026-08-28T10:00:01.534713+00:00,2,79285.19,79220.48,DOWN,0
2026-08-28T10:05:00+00:00,5,K8,UP,2026-08-28T10:05:01.507330+00:00,2,79186.35,79035.28,DOWN,0
2026-08-28T10:05:00+00:00,5,K5,UP,2026-08-28T10:05:01.507330+00:00,2,79186.35,79035.28,DOWN,0
2026-08-28T10:10:00+00:00,5,K2,UP,2026-08-28T10:10:01.498746+00:00,2,79035.28,79220.48,UP,1
2026-08-28T10:10:00+00:00,5,K7,UP,2026-08-28T10:10:01.498746+00:00,2,79035.28,79220.48,UP,1
2026-08-28T10:10:00+00:00,5,K1,UP,2026-08-28T10:10:01.498746+00:00,2,79035.28,79220.48,UP,1
2026-08-28T10:10:00+00:00,5,K6,UP,2026-08-28T10:10:01.498746+00:00,2,79035.28,79220.48,UP,1
2026-08-28T10:10:00+00:00,5,K10,UP,2026-08-28T10:11:03.152345+00:00,64,79035.28,79220.48,UP,1
2026-08-28T10:10:00+00:00,5,K11,UP,2026-08-28T10:11:44.823995+00:00,105,79035.28,79220.48,UP,1
2026-08-28T10:10:00+00:00,5,K9,UP,2026-08-28T10:10:01.498746+00:00,2,79035.28,79220.48,UP,1
2026-08-28T10:10:00+00:00,5,K4,UP,2026-08-28T10:10:01.498746+00:00,2,79035.28,79220.48,UP,1
2026-08-28T10:10:00+00:00,5,K3,UP,2026-08-28T10:10:01.498746+00:00,2,79035.28,79220.48,UP,1
2026-08-28T10:10:00+00:00,5,K8,UP,2026-08-28T10:10:01.498746+00:00,2,79035.28,79220.48,UP,1
2026-08-28T10:10:00+00:00,5,K5,UP,2026-08-28T10:10:01.498746+00:00,2,79035.28,79220.48,UP,1
2026-08-28T10:10:00+00:00,5,K12,UP,2026-08-28T10:10:01.498746+00:00,2,79035.28,79220.48,UP,1
2026-08-28T10:15:00+00:00,5,K9,DOWN,2026-08-28T10:15:01.734047+00:00,2,79220.49,79202.39,DOWN,1
2026-08-28T10:15:00+00:00,5,K4,DOWN,2026-08-28T10:15:01.734047+00:00,2,79220.49,79202.39,DOWN,1
2026-08-28T10:15:00+00:00,15,K2,UP,2026-08-28T10:15:01.734047+00:00,2,79220.49,79303.65,UP,1
2026-08-28T10:30:00+00:00,5,K9,DOWN,2026-08-28T10:30:01.727383+00:00,2,79303.65,79332.0,UP,0
2026-08-28T10:30:00+00:00,5,K4,DOWN,2026-08-28T10:30:01.727383+00:00,2,79303.65,79332.0,UP,0
2026-08-28T10:50:00+00:00,5,K5,DOWN,2026-08-28T10:50:01.477031+00:00,2,79391.37,79453.42,UP,0
2026-08-28T10:55:00+00:00,5,K8,DOWN,2026-08-28T10:55:01.465921+00:00,2,79453.42,79565.89,UP,0
2026-08-28T10:55:00+00:00,5,K5,DOWN,2026-08-28T10:55:01.465921+00:00,2,79453.42,79565.89,UP,0
2026-08-28T11:00:00+00:00,5,K2,DOWN,2026-08-28T11:00:01.873838+00:00,2,79565.9,79697.3,UP,0
2026-08-28T11:00:00+00:00,5,K7,DOWN,2026-08-28T11:00:01.873838+00:00,2,79565.9,79697.3,UP,0
2026-08-28T11:00:00+00:00,5,K1,DOWN,2026-08-28T11:00:01.873838+00:00,2,79565.9,79697.3,UP,0
2026-08-28T11:00:00+00:00,5,K9,DOWN,2026-08-28T11:00:01.873838+00:00,2,79565.9,79697.3,UP,0
2026-08-28T11:00:00+00:00,5,K4,DOWN,2026-08-28T11:00:01.873838+00:00,2,79565.9,79697.3,UP,0
2026-08-28T11:00:00+00:00,5,K3,DOWN,2026-08-28T11:00:01.873838+00:00,2,79565.9,79697.3,UP,0
2026-08-28T11:00:00+00:00,5,K8,DOWN,2026-08-28T11:00:01.873838+00:00,2,79565.9,79697.3,UP,0
2026-08-28T11:00:00+00:00,5,K5,DOWN,2026-08-28T11:00:01.873838+00:00,2,79565.9,79697.3,UP,0
2026-08-28T11:00:00+00:00,15,K11,UP,2026-08-28T11:05:01.512648+00:00,302,79565.9,79694.0,UP,1
2026-08-28T11:00:00+00:00,15,K9,DOWN,2026-08-28T11:00:01.873838+00:00,2,79565.9,79694.0,UP,0
2026-08-28T11:00:00+00:00,15,K4,DOWN,2026-08-28T11:00:01.873838+00:00,2,79565.9,79694.0,UP,0
2026-08-28T11:05:00+00:00,5,K2,DOWN,2026-08-28T11:05:01.512648+00:00,2,79697.29,79662.0,DOWN,1
2026-08-28T11:05:00+00:00,5,K7,DOWN,2026-08-28T11:05:01.512648+00:00,2,79697.29,79662.0,DOWN,1
2026-08-28T11:05:00+00:00,5,K1,DOWN,2026-08-28T11:05:01.512648+00:00,2,79697.29,79662.0,DOWN,1
2026-08-28T11:05:00+00:00,5,K9,DOWN,2026-08-28T11:05:01.512648+00:00,2,79697.29,79662.0,DOWN,1
2026-08-28T11:05:00+00:00,5,K4,DOWN,2026-08-28T11:05:01.512648+00:00,2,79697.29,79662.0,DOWN,1
2026-08-28T11:05:00+00:00,5,K3,DOWN,2026-08-28T11:05:01.512648+00:00,2,79697.29,79662.0,DOWN,1
2026-08-28T11:05:00+00:00,5,K8,DOWN,2026-08-28T11:05:01.512648+00:00,2,79697.29,79662.0,DOWN,1
2026-08-28T11:05:00+00:00,5,K5,DOWN,2026-08-28T11:05:01.512648+00:00,2,79697.29,79662.0,DOWN,1
2026-08-28T11:10:00+00:00,5,K2,DOWN,2026-08-28T11:10:01.497974+00:00,2,79662.0,79694.0,UP,0
2026-08-28T11:10:00+00:00,5,K8,DOWN,2026-08-28T11:10:01.497974+00:00,2,79662.0,79694.0,UP,0
2026-08-28T11:10:00+00:00,5,K5,DOWN,2026-08-28T11:10:01.497974+00:00,2,79662.0,79694.0,UP,0
2026-08-28T11:15:00+00:00,5,K2,DOWN,2026-08-28T11:15:01.531147+00:00,2,79694.0,79739.21,UP,0
2026-08-28T11:15:00+00:00,5,K8,DOWN,2026-08-28T11:15:01.531147+00:00,2,79694.0,79739.21,UP,0
2026-08-28T11:15:00+00:00,5,K5,DOWN,2026-08-28T11:15:01.531147+00:00,2,79694.0,79739.21,UP,0
2026-08-28T11:20:00+00:00,5,K2,DOWN,2026-08-28T11:20:01.506226+00:00,2,79739.21,79770.29,UP,0
2026-08-28T11:20:00+00:00,5,K8,DOWN,2026-08-28T11:20:01.506226+00:00,2,79739.21,79770.29,UP,0
2026-08-28T11:20:00+00:00,5,K5,DOWN,2026-08-28T11:20:01.506226+00:00,2,79739.21,79770.29,UP,0
2026-08-28T11:25:00+00:00,5,K2,DOWN,2026-08-28T11:25:01.462426+00:00,2,79770.29,79668.83,DOWN,1
2026-08-28T11:25:00+00:00,5,K11,DOWN,2026-08-28T11:26:44.033184+00:00,105,79770.29,79668.83,DOWN,1
2026-08-28T11:25:00+00:00,5,K8,DOWN,2026-08-28T11:25:01.462426+00:00,2,79770.29,79668.83,DOWN,1
2026-08-28T11:25:00+00:00,5,K5,DOWN,2026-08-28T11:25:01.462426+00:00,2,79770.29,79668.83,DOWN,1
2026-08-28T11:30:00+00:00,5,K5,DOWN,2026-08-28T11:30:01.523021+00:00,2,79668.83,79699.62,UP,0
2026-08-28T11:35:00+00:00,5,K10,DOWN,2026-08-28T11:36:02.986310+00:00,63,79699.62,79590.09,DOWN,1
2026-08-28T11:35:00+00:00,5,K11,DOWN,2026-08-28T11:36:44.683944+00:00,105,79699.62,79590.09,DOWN,1
2026-08-28T11:35:00+00:00,5,K8,DOWN,2026-08-28T11:35:01.456386+00:00,2,79699.62,79590.09,DOWN,1
2026-08-28T11:35:00+00:00,5,K5,DOWN,2026-08-28T11:35:01.456386+00:00,2,79699.62,79590.09,DOWN,1
2026-08-28T11:45:00+00:00,5,K5,DOWN,2026-08-28T11:45:01.501723+00:00,2,79626.03,79632.35,UP,0
2026-08-28T11:50:00+00:00,5,K5,DOWN,2026-08-28T11:50:01.489324+00:00,2,79632.35,79592.25,DOWN,1
2026-08-28T12:15:00+00:00,5,K11,UP,2026-08-28T12:16:42.356940+00:00,103,79535.73,79600.01,UP,1
2026-08-28T12:15:00+00:00,15,K10,UP,2026-08-28T12:18:04.381246+00:00,185,79535.73,79526.0,DOWN,0
2026-08-28T12:35:00+00:00,5,K2,UP,2026-08-28T12:35:01.616151+00:00,2,79464.96,79383.16,DOWN,0
2026-08-28T12:35:00+00:00,5,K7,UP,2026-08-28T12:35:01.616151+00:00,2,79464.96,79383.16,DOWN,0
2026-08-28T12:35:00+00:00,5,K4,UP,2026-08-28T12:35:01.616151+00:00,2,79464.96,79383.16,DOWN,0
2026-08-28T12:35:00+00:00,5,K8,UP,2026-08-28T12:35:01.616151+00:00,2,79464.96,79383.16,DOWN,0
2026-08-28T12:35:00+00:00,5,K5,UP,2026-08-28T12:35:01.616151+00:00,2,79464.96,79383.16,DOWN,0
2026-08-28T12:40:00+00:00,5,K2,UP,2026-08-28T12:40:01.467970+00:00,2,79383.15,79416.88,UP,1
2026-08-28T12:40:00+00:00,5,K7,UP,2026-08-28T12:40:01.467970+00:00,2,79383.15,79416.88,UP,1
2026-08-28T12:40:00+00:00,5,K4,UP,2026-08-28T12:40:01.467970+00:00,2,79383.15,79416.88,UP,1
2026-08-28T12:40:00+00:00,5,K8,UP,2026-08-28T12:40:01.467970+00:00,2,79383.15,79416.88,UP,1
2026-08-28T12:40:00+00:00,5,K5,UP,2026-08-28T12:40:01.467970+00:00,2,79383.15,79416.88,UP,1
2026-08-28T12:45:00+00:00,5,K2,UP,2026-08-28T12:45:01.560515+00:00,2,79416.88,79399.58,DOWN,0
2026-08-28T12:50:00+00:00,5,K2,UP,2026-08-28T12:50:01.475794+00:00,2,79399.59,79390.31,DOWN,0
2026-08-28T12:55:00+00:00,5,K2,UP,2026-08-28T12:55:01.581881+00:00,2,79390.3,79421.05,UP,1
2026-08-28T12:55:00+00:00,5,K5,UP,2026-08-28T12:55:01.581881+00:00,2,79390.3,79421.05,UP,1
2026-08-28T13:10:00+00:00,5,K2,UP,2026-08-28T13:10:01.481807+00:00,2,79309.64,79371.28,UP,1
2026-08-28T13:10:00+00:00,5,K9,UP,2026-08-28T13:10:01.481807+00:00,2,79309.64,79371.28,UP,1
2026-08-28T13:10:00+00:00,5,K4,UP,2026-08-28T13:10:01.481807+00:00,2,79309.64,79371.28,UP,1
2026-08-28T13:10:00+00:00,5,K8,UP,2026-08-28T13:10:01.481807+00:00,2,79309.64,79371.28,UP,1
2026-08-28T13:10:00+00:00,5,K5,UP,2026-08-28T13:10:01.481807+00:00,2,79309.64,79371.28,UP,1
2026-08-28T13:15:00+00:00,5,K10,DOWN,2026-08-28T13:16:03.318879+00:00,64,79371.28,79360.44,DOWN,1
